timestamp,date,hour,weekday,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,light,temperature,humidity,pir,co2,solar_voltage,fan_on,led_on,comfort_score,energy_risk,occupied
14/01/2024 22:10,14/01/2024,22,6,1,-0.5,0.866,-0.7818,0.6235,1054,24,59.9,1,628,3.65,0,0,100,0,1
14/01/2024 22:20,14/01/2024,22,6,1,-0.5,0.866,-0.7818,0.6235,782,23.3,65.5,1,795,3.63,0,0,92,0,1
14/01/2024 22:30,14/01/2024,22,6,1,-0.5,0.866,-0.7818,0.6235,1059,22.6,62.7,1,784,3.74,0,0,100,0,1
14/01/2024 22:40,14/01/2024,22,6,1,-0.5,0.866,-0.7818,0.6235,50,21.7,56.3,0,484,3.69,0,0,88,0,0
14/01/2024 22:50,14/01/2024,22,6,1,-0.5,0.866,-0.7818,0.6235,152,22.2,62.5,0,400,3.69,0,0,100,0,0
14/01/2024 23:00,14/01/2024,23,6,1,-0.2588,0.9659,-0.7818,0.6235,90,22.1,56.1,0,426,3.64,0,0,100,0,0
14/01/2024 23:10,14/01/2024,23,6,1,-0.2588,0.9659,-0.7818,0.6235,297,21.6,50.6,0,558,3.69,0,0,88,0,0
14/01/2024 23:20,14/01/2024,23,6,1,-0.2588,0.9659,-0.7818,0.6235,155,22.6,57.1,0,400,3.71,0,0,100,0,0
14/01/2024 23:30,14/01/2024,23,6,1,-0.2588,0.9659,-0.7818,0.6235,50,22.7,57.9,0,443,3.68,0,0,100,0,0
14/01/2024 23:40,14/01/2024,23,6,1,-0.2588,0.9659,-0.7818,0.6235,178,24.2,47.7,0,419,3.75,0,0,100,0,0
14/01/2024 23:50,14/01/2024,23,6,1,-0.2588,0.9659,-0.7818,0.6235,119,23.5,49.8,0,400,3.62,0,0,100,0,0
15/01/2024 0:00,15/01/2024,0,0,0,0,1,0,1,50,22.4,54.3,0,461,3.65,0,0,100,0,0
15/01/2024 0:10,15/01/2024,0,0,0,0,1,0,1,432,21.7,55.2,0,451,3.6,0,0,88,0,0
15/01/2024 0:20,15/01/2024,0,0,0,0,1,0,1,50,22.8,54.3,0,419,3.75,0,0,100,0,0
15/01/2024 0:30,15/01/2024,0,0,0,0,1,0,1,50,21.8,42.8,0,400,3.67,0,0,88,0,0
15/01/2024 0:40,15/01/2024,0,0,0,0,1,0,1,145,24.9,50.5,0,482,3.72,0,0,100,0,0
15/01/2024 0:50,15/01/2024,0,0,0,0,1,0,1,117,22.4,62.7,0,418,3.69,0,0,100,0,0
15/01/2024 1:00,15/01/2024,1,0,0,0.2588,0.9659,0,1,92,22.4,60.5,0,499,3.62,0,0,100,0,0
15/01/2024 1:10,15/01/2024,1,0,0,0.2588,0.9659,0,1,175,25.6,47,0,400,3.66,0,0,100,0,0
15/01/2024 1:20,15/01/2024,1,0,0,0.2588,0.9659,0,1,50,21.9,36.9,0,469,3.66,0,0,88,0,0
15/01/2024 1:30,15/01/2024,1,0,0,0.2588,0.9659,0,1,50,21.6,50.7,0,460,3.75,0,0,88,0,0
15/01/2024 1:40,15/01/2024,1,0,0,0.2588,0.9659,0,1,50,22.6,50.6,1,400,3.66,0,0,100,0,0
15/01/2024 1:50,15/01/2024,1,0,0,0.2588,0.9659,0,1,197,21.9,49.9,0,440,3.72,0,0,88,0,0
15/01/2024 2:00,15/01/2024,2,0,0,0.5,0.866,0,1,258,20.2,52.7,0,462,3.66,0,0,88,0,0
15/01/2024 2:10,15/01/2024,2,0,0,0.5,0.866,0,1,83,24.2,51.4,0,438,3.69,0,0,100,0,0
15/01/2024 2:20,15/01/2024,2,0,0,0.5,0.866,0,1,50,22.1,55.7,0,468,3.68,0,0,100,0,0
15/01/2024 2:30,15/01/2024,2,0,0,0.5,0.866,0,1,50,22.2,57.9,0,472,3.61,0,0,100,0,0
15/01/2024 2:40,15/01/2024,2,0,0,0.5,0.866,0,1,50,20.5,59.1,0,400,3.63,0,0,88,0,0
15/01/2024 2:50,15/01/2024,2,0,0,0.5,0.866,0,1,76,21.8,53.5,0,489,3.67,0,0,88,0,0
15/01/2024 3:00,15/01/2024,3,0,0,0.7071,0.7071,0,1,50,21.5,52.3,0,400,3.67,0,0,88,0,0
15/01/2024 3:10,15/01/2024,3,0,0,0.7071,0.7071,0,1,121,21.1,74.1,0,400,3.61,0,0,68,0,0
15/01/2024 3:20,15/01/2024,3,0,0,0.7071,0.7071,0,1,245,22.3,62.1,0,533,3.59,0,0,100,0,0
15/01/2024 3:30,15/01/2024,3,0,0,0.7071,0.7071,0,1,375,22.9,60.6,0,400,3.67,0,0,100,0,0
15/01/2024 3:40,15/01/2024,3,0,0,0.7071,0.7071,0,1,50,22.9,54.4,0,400,3.64,0,0,100,0,0
15/01/2024 3:50,15/01/2024,3,0,0,0.7071,0.7071,0,1,192,24.4,58.9,1,665,3.61,0,1,100,0,1
15/01/2024 4:00,15/01/2024,4,0,0,0.866,0.5,0,1,50,23.2,60.9,0,434,3.7,0,0,100,0,0
15/01/2024 4:10,15/01/2024,4,0,0,0.866,0.5,0,1,301,23.3,64.9,1,695,3.69,0,1,100,0,1
15/01/2024 4:20,15/01/2024,4,0,0,0.866,0.5,0,1,372,21.8,51,0,400,3.66,0,0,88,0,0
15/01/2024 4:30,15/01/2024,4,0,0,0.866,0.5,0,1,50,25,63.1,0,407,3.71,0,0,100,0,0
15/01/2024 4:40,15/01/2024,4,0,0,0.866,0.5,0,1,325,23,49,0,441,3.61,0,0,100,0,0
15/01/2024 4:50,15/01/2024,4,0,0,0.866,0.5,0,1,201,20.4,68.8,0,407,3.66,0,0,80,0,0
15/01/2024 5:00,15/01/2024,5,0,0,0.9659,0.2588,0,1,50,21.8,67.8,0,700,3.68,0,1,80,0,1
15/01/2024 5:10,15/01/2024,5,0,0,0.9659,0.2588,0,1,50,22.3,69,0,435,3.67,0,0,92,0,0
15/01/2024 5:20,15/01/2024,5,0,0,0.9659,0.2588,0,1,242,23.3,63.5,0,400,3.7,0,0,100,0,0
15/01/2024 5:30,15/01/2024,5,0,0,0.9659,0.2588,0,1,50,25.3,52.1,0,485,3.68,0,0,100,0,0
15/01/2024 5:40,15/01/2024,5,0,0,0.9659,0.2588,0,1,50,24.7,58.7,0,500,3.69,0,0,100,0,0
15/01/2024 5:50,15/01/2024,5,0,0,0.9659,0.2588,0,1,50,22.8,63.1,0,400,3.72,0,0,100,0,0
15/01/2024 6:00,15/01/2024,6,0,0,1,0,0,1,1652,24,62.9,0,400,3.74,0,0,100,0,0
15/01/2024 6:10,15/01/2024,6,0,0,1,0,0,1,1613,25.6,62.3,0,400,3.65,0,0,100,0,0
15/01/2024 6:20,15/01/2024,6,0,0,1,0,0,1,1704,23.4,63.3,0,400,3.79,0,0,100,0,0
15/01/2024 6:30,15/01/2024,6,0,0,1,0,0,1,1876,23.5,70.5,0,449,3.76,0,0,80,0,1
15/01/2024 6:40,15/01/2024,6,0,0,1,0,0,1,1459,23,66.1,0,482,3.59,0,0,92,0,0
15/01/2024 6:50,15/01/2024,6,0,0,1,0,0,1,1421,25.7,58.8,0,400,3.69,0,0,100,0,0
15/01/2024 7:00,15/01/2024,7,0,0,0.9659,-0.2588,0,1,1986,27.4,73.2,1,577,4.12,1,0,68,0,1
15/01/2024 7:10,15/01/2024,7,0,0,0.9659,-0.2588,0,1,1824,25.1,65.3,1,591,4.01,1,0,92,0,1
15/01/2024 7:20,15/01/2024,7,0,0,0.9659,-0.2588,0,1,2124,24.8,63.8,1,623,4.1,0,0,100,0,1
15/01/2024 7:30,15/01/2024,7,0,0,0.9659,-0.2588,0,1,2508,24.2,58.3,0,480,4.15,0,0,100,0,0
15/01/2024 7:40,15/01/2024,7,0,0,0.9659,-0.2588,0,1,1897,26.1,65.7,0,498,4.09,0,0,92,0,0
15/01/2024 7:50,15/01/2024,7,0,0,0.9659,-0.2588,0,1,2279,27,67.9,0,686,4.12,1,0,92,0,1
15/01/2024 8:00,15/01/2024,8,0,0,0.866,-0.5,0,1,2403,25.8,70.9,1,636,4.39,1,0,80,0,1
15/01/2024 8:10,15/01/2024,8,0,0,0.866,-0.5,0,1,2663,26.3,61,0,456,4.41,0,0,100,0,0
15/01/2024 8:20,15/01/2024,8,0,0,0.866,-0.5,0,1,2190,27.4,65.2,1,609,4.54,1,0,80,0,1
15/01/2024 8:30,15/01/2024,8,0,0,0.866,-0.5,0,1,2520,27.5,66.3,0,614,4.44,1,0,80,0,1
15/01/2024 8:40,15/01/2024,8,0,0,0.866,-0.5,0,1,2548,24.1,61.2,1,657,4.5,0,0,100,0,1
15/01/2024 8:50,15/01/2024,8,0,0,0.866,-0.5,0,1,2538,27.6,53.2,1,588,4.53,1,0,88,0,1
15/01/2024 9:00,15/01/2024,9,0,0,0.7071,-0.7071,0,1,2892,27.6,62,0,433,4.72,0,0,88,0,0
15/01/2024 9:10,15/01/2024,9,0,0,0.7071,-0.7071,0,1,2409,25.1,64.8,1,492,4.78,1,0,100,0,1
15/01/2024 9:20,15/01/2024,9,0,0,0.7071,-0.7071,0,1,2518,23.8,63.5,0,406,4.71,0,0,100,0,0
15/01/2024 9:30,15/01/2024,9,0,0,0.7071,-0.7071,0,1,2792,24.8,73.8,1,656,4.7,0,0,80,0,1
15/01/2024 9:40,15/01/2024,9,0,0,0.7071,-0.7071,0,1,2691,28.5,77.4,1,553,4.67,1,0,68,0,1
15/01/2024 9:50,15/01/2024,9,0,0,0.7071,-0.7071,0,1,2848,24.7,72.8,0,433,4.62,0,0,80,0,0
15/01/2024 10:00,15/01/2024,10,0,0,0.5,-0.866,0,1,2900,27.2,61.7,1,620,4.97,1,0,88,0,1
15/01/2024 10:10,15/01/2024,10,0,0,0.5,-0.866,0,1,3037,26.4,61,0,429,4.85,0,0,100,0,0
15/01/2024 10:20,15/01/2024,10,0,0,0.5,-0.866,0,1,3116,28.8,74.9,0,538,5.05,1,0,68,0,1
15/01/2024 10:30,15/01/2024,10,0,0,0.5,-0.866,0,1,2844,26.5,66,1,591,4.99,1,0,92,0,1
15/01/2024 10:40,15/01/2024,10,0,0,0.5,-0.866,0,1,3095,24.7,81.9,0,679,4.99,0,0,80,0,1
15/01/2024 10:50,15/01/2024,10,0,0,0.5,-0.866,0,1,2795,27.6,70.1,0,403,4.92,0,0,68,0,0
15/01/2024 11:00,15/01/2024,11,0,0,0.2588,-0.9659,0,1,3071,27.7,70,1,636,5.14,1,0,80,0,1
15/01/2024 11:10,15/01/2024,11,0,0,0.2588,-0.9659,0,1,3467,26.5,72.4,1,632,5.17,1,0,80,0,1
15/01/2024 11:20,15/01/2024,11,0,0,0.2588,-0.9659,0,1,3214,29.7,60.7,0,400,5.15,1,0,73,2,0
15/01/2024 11:30,15/01/2024,11,0,0,0.2588,-0.9659,0,1,3070,27.4,62.1,1,567,5.23,1,0,88,0,1
15/01/2024 11:40,15/01/2024,11,0,0,0.2588,-0.9659,0,1,2986,24.8,61.6,1,679,5.12,0,0,100,0,1
15/01/2024 11:50,15/01/2024,11,0,0,0.2588,-0.9659,0,1,2845,26.2,61.3,0,505,5.07,0,0,100,0,0
15/01/2024 12:00,15/01/2024,12,0,0,0,-1,0,1,2902,28.8,67.8,0,413,5.18,1,0,65,2,0
15/01/2024 12:10,15/01/2024,12,0,0,0,-1,0,1,3002,29.9,65.5,1,673,5.08,1,0,80,0,1
15/01/2024 12:20,15/01/2024,12,0,0,0,-1,0,1,2837,26.5,76.4,1,659,5.17,1,0,80,0,1
15/01/2024 12:30,15/01/2024,12,0,0,0,-1,0,1,3223,26.8,69.9,1,642,5.08,1,0,92,0,1
15/01/2024 12:40,15/01/2024,12,0,0,0,-1,0,1,3418,27,69.3,0,624,5.32,1,0,92,0,1
15/01/2024 12:50,15/01/2024,12,0,0,0,-1,0,1,3093,28.2,83.3,1,640,5.24,1,0,68,0,1
15/01/2024 13:00,15/01/2024,13,0,0,-0.2588,-0.9659,0,1,3201,24.6,60.5,1,699,5.18,0,0,100,0,1
15/01/2024 13:10,15/01/2024,13,0,0,-0.2588,-0.9659,0,1,3295,25.7,60.7,1,688,5.24,1,0,100,0,1
15/01/2024 13:20,15/01/2024,13,0,0,-0.2588,-0.9659,0,1,3189,25.9,65.8,1,642,5.16,1,0,92,0,1
15/01/2024 13:30,15/01/2024,13,0,0,-0.2588,-0.9659,0,1,2763,27.2,71,1,776,5.09,1,0,68,0,1
15/01/2024 13:40,15/01/2024,13,0,0,-0.2588,-0.9659,0,1,3349,26.2,72.6,1,812,4.99,1,0,68,0,1
15/01/2024 13:50,15/01/2024,13,0,0,-0.2588,-0.9659,0,1,3157,27.4,68.2,1,683,5.09,1,0,80,0,1
15/01/2024 14:00,15/01/2024,14,0,0,-0.5,-0.866,0,1,3465,27.9,71.3,1,668,4.84,1,0,68,0,1
15/01/2024 14:10,15/01/2024,14,0,0,-0.5,-0.866,0,1,3215,26.7,71.2,1,713,4.99,1,0,80,0,1
15/01/2024 14:20,15/01/2024,14,0,0,-0.5,-0.866,0,1,2994,26,71.7,1,600,4.91,1,0,80,0,1
15/01/2024 14:30,15/01/2024,14,0,0,-0.5,-0.866,0,1,3132,26.7,75.8,1,767,5.01,1,0,80,0,1
15/01/2024 14:40,15/01/2024,14,0,0,-0.5,-0.866,0,1,2872,26.5,68.9,1,563,4.85,1,0,92,0,1
15/01/2024 14:50,15/01/2024,14,0,0,-0.5,-0.866,0,1,2991,29.4,71.6,1,613,5.06,1,0,68,0,1
15/01/2024 15:00,15/01/2024,15,0,0,-0.7071,-0.7071,0,1,2936,26.1,62.6,0,466,4.72,0,0,100,0,0
15/01/2024 15:10,15/01/2024,15,0,0,-0.7071,-0.7071,0,1,2658,24,64.4,0,434,4.81,0,0,100,0,0
15/01/2024 15:20,15/01/2024,15,0,0,-0.7071,-0.7071,0,1,2972,24.3,68.5,0,400,4.83,0,0,92,0,0
15/01/2024 15:30,15/01/2024,15,0,0,-0.7071,-0.7071,0,1,3228,25.4,71.3,1,663,4.99,1,0,80,0,1
15/01/2024 15:40,15/01/2024,15,0,0,-0.7071,-0.7071,0,1,2920,25.6,64.2,0,443,4.71,0,0,100,0,0
15/01/2024 15:50,15/01/2024,15,0,0,-0.7071,-0.7071,0,1,3068,25.1,62.4,0,400,4.69,0,0,100,0,0
15/01/2024 16:00,15/01/2024,16,0,0,-0.866,-0.5,0,1,2911,27,74.5,1,735,4.45,1,0,80,0,1
15/01/2024 16:10,15/01/2024,16,0,0,-0.866,-0.5,0,1,2797,24.8,71.9,1,585,4.41,0,0,80,0,1
15/01/2024 16:20,15/01/2024,16,0,0,-0.866,-0.5,0,1,2546,25.5,64.4,0,400,4.52,0,0,100,0,0
15/01/2024 16:30,15/01/2024,16,0,0,-0.866,-0.5,0,1,2729,26.8,65.6,1,640,4.3,1,0,92,0,1
15/01/2024 16:40,15/01/2024,16,0,0,-0.866,-0.5,0,1,2972,27.5,79.8,1,711,4.53,1,0,68,0,1
15/01/2024 16:50,15/01/2024,16,0,0,-0.866,-0.5,0,1,2994,23.5,52.5,1,666,4.36,0,0,100,0,1
15/01/2024 17:00,15/01/2024,17,0,0,-0.9659,-0.2588,0,1,2505,25.7,70.9,0,718,4.08,1,0,80,0,1
15/01/2024 17:10,15/01/2024,17,0,0,-0.9659,-0.2588,0,1,2522,23.9,81.4,0,403,3.91,0,0,80,0,0
15/01/2024 17:20,15/01/2024,17,0,0,-0.9659,-0.2588,0,1,2449,27.3,61.5,0,400,3.97,0,0,88,0,0
15/01/2024 17:30,15/01/2024,17,0,0,-0.9659,-0.2588,0,1,2424,26.4,74,0,669,4.21,1,0,80,0,1
15/01/2024 17:40,15/01/2024,17,0,0,-0.9659,-0.2588,0,1,2507,24.5,70,0,676,4.05,0,0,92,0,1
15/01/2024 17:50,15/01/2024,17,0,0,-0.9659,-0.2588,0,1,2583,26.4,60.8,1,732,4.03,1,0,100,0,1
15/01/2024 18:00,15/01/2024,18,0,0,-1,0,0,1,3212,24,75.4,1,725,3.62,0,0,80,0,1
15/01/2024 18:10,15/01/2024,18,0,0,-1,0,0,1,3251,25.5,76.7,1,587,3.5,1,0,80,0,1
15/01/2024 18:20,15/01/2024,18,0,0,-1,0,0,1,2574,23.6,67.7,1,716,3.66,0,0,92,0,1
15/01/2024 18:30,15/01/2024,18,0,0,-1,0,0,1,2046,24.2,58,0,414,3.55,0,0,100,0,0
15/01/2024 18:40,15/01/2024,18,0,0,-1,0,0,1,3134,27.4,72.5,0,685,3.71,1,0,68,0,1
15/01/2024 18:50,15/01/2024,18,0,0,-1,0,0,1,2751,27,55.6,1,696,3.53,1,0,100,0,1
15/01/2024 19:00,15/01/2024,19,0,0,-0.9659,0.2588,0,1,2258,22.1,60.5,1,775,3.7,0,0,100,0,1
15/01/2024 19:10,15/01/2024,19,0,0,-0.9659,0.2588,0,1,1831,26.3,64.6,0,436,3.71,0,0,100,0,0
15/01/2024 19:20,15/01/2024,19,0,0,-0.9659,0.2588,0,1,1752,22.6,65.4,0,439,3.7,0,0,92,0,0
15/01/2024 19:30,15/01/2024,19,0,0,-0.9659,0.2588,0,1,1655,24,58.9,0,416,3.75,0,0,100,0,0
15/01/2024 19:40,15/01/2024,19,0,0,-0.9659,0.2588,0,1,3126,24.2,60.7,1,651,3.61,0,0,100,0,1
15/01/2024 19:50,15/01/2024,19,0,0,-0.9659,0.2588,0,1,3017,26.2,62.6,1,770,3.71,1,0,100,0,1
15/01/2024 20:00,15/01/2024,20,0,0,-0.866,0.5,0,1,636,23.1,57,1,724,3.73,0,1,100,0,1
15/01/2024 20:10,15/01/2024,20,0,0,-0.866,0.5,0,1,318,23.7,58.4,0,541,3.66,0,0,100,0,0
15/01/2024 20:20,15/01/2024,20,0,0,-0.866,0.5,0,1,801,24.4,67.5,1,726,3.65,0,0,92,0,1
15/01/2024 20:30,15/01/2024,20,0,0,-0.866,0.5,0,1,1317,23.5,63.5,0,697,3.76,0,0,100,0,1
15/01/2024 20:40,15/01/2024,20,0,0,-0.866,0.5,0,1,50,22.8,53.2,0,400,3.72,0,0,100,0,0
15/01/2024 20:50,15/01/2024,20,0,0,-0.866,0.5,0,1,387,25.6,54.8,0,469,3.78,0,0,100,0,0
15/01/2024 21:00,15/01/2024,21,0,0,-0.7071,0.7071,0,1,827,21.4,70.4,1,564,3.68,0,0,68,0,1
15/01/2024 21:10,15/01/2024,21,0,0,-0.7071,0.7071,0,1,717,24.6,66.2,1,715,3.68,0,0,92,0,1
15/01/2024 21:20,15/01/2024,21,0,0,-0.7071,0.7071,0,1,1045,21.4,61.2,1,691,3.69,0,0,88,0,1
15/01/2024 21:30,15/01/2024,21,0,0,-0.7071,0.7071,0,1,50,22.5,63.9,0,428,3.68,0,0,100,0,0
15/01/2024 21:40,15/01/2024,21,0,0,-0.7071,0.7071,0,1,78,23.2,49.9,0,432,3.7,0,0,100,0,0
15/01/2024 21:50,15/01/2024,21,0,0,-0.7071,0.7071,0,1,352,22.7,65.2,0,429,3.66,0,0,92,0,0
15/01/2024 22:00,15/01/2024,22,0,0,-0.5,0.866,0,1,1148,24.5,70.5,1,651,3.71,0,0,80,0,1
15/01/2024 22:10,15/01/2024,22,0,0,-0.5,0.866,0,1,929,25.7,61.5,1,652,3.68,1,0,100,0,1
15/01/2024 22:20,15/01/2024,22,0,0,-0.5,0.866,0,1,888,23.2,65.5,1,770,3.67,0,0,92,0,1
15/01/2024 22:30,15/01/2024,22,0,0,-0.5,0.866,0,1,836,24.2,56.2,0,659,3.68,0,0,100,0,1
15/01/2024 22:40,15/01/2024,22,0,0,-0.5,0.866,0,1,1060,24.4,62,1,770,3.73,0,0,100,0,1
15/01/2024 22:50,15/01/2024,22,0,0,-0.5,0.866,0,1,318,23.2,44.2,0,431,3.72,0,0,100,0,0
15/01/2024 23:00,15/01/2024,23,0,0,-0.2588,0.9659,0,1,50,21.8,57.4,0,520,3.74,0,0,88,0,0
15/01/2024 23:10,15/01/2024,23,0,0,-0.2588,0.9659,0,1,392,21.7,43.5,0,439,3.67,0,0,88,0,0
15/01/2024 23:20,15/01/2024,23,0,0,-0.2588,0.9659,0,1,50,22.4,52.4,1,488,3.74,0,0,100,0,0
15/01/2024 23:30,15/01/2024,23,0,0,-0.2588,0.9659,0,1,207,21.7,62,0,430,3.69,0,0,88,0,0
15/01/2024 23:40,15/01/2024,23,0,0,-0.2588,0.9659,0,1,370,24.1,63.4,0,400,3.67,0,0,100,0,0
15/01/2024 23:50,15/01/2024,23,0,0,-0.2588,0.9659,0,1,493,22.5,57.7,0,400,3.7,0,0,100,0,0
16/01/2024 0:00,16/01/2024,0,1,0,0,1,0.7818,0.6235,228,22,49.7,0,484,3.62,0,0,100,0,0
16/01/2024 0:10,16/01/2024,0,1,0,0,1,0.7818,0.6235,50,19.9,62.2,0,430,3.71,0,0,70,0,0
16/01/2024 0:20,16/01/2024,0,1,0,0,1,0.7818,0.6235,50,20.1,55.3,0,400,3.67,0,0,88,0,0
16/01/2024 0:30,16/01/2024,0,1,0,0,1,0.7818,0.6235,50,22.8,44.1,1,558,3.65,0,1,100,0,1
16/01/2024 0:40,16/01/2024,0,1,0,0,1,0.7818,0.6235,50,23.7,50.8,0,576,3.71,0,0,100,0,0
16/01/2024 0:50,16/01/2024,0,1,0,0,1,0.7818,0.6235,194,22.7,49,0,484,3.75,0,0,100,0,0
16/01/2024 1:00,16/01/2024,1,1,0,0.2588,0.9659,0.7818,0.6235,270,22.8,56.2,0,580,3.65,0,0,100,0,0
16/01/2024 1:10,16/01/2024,1,1,0,0.2588,0.9659,0.7818,0.6235,363,21.6,51.1,0,476,3.63,0,0,88,0,0
16/01/2024 1:20,16/01/2024,1,1,0,0.2588,0.9659,0.7818,0.6235,50,22.3,65.8,0,400,3.68,0,0,92,0,0
16/01/2024 1:30,16/01/2024,1,1,0,0.2588,0.9659,0.7818,0.6235,183,23.2,53.2,0,504,3.76,0,0,100,0,0
16/01/2024 1:40,16/01/2024,1,1,0,0.2588,0.9659,0.7818,0.6235,50,22.3,49,0,400,3.78,0,0,100,0,0
16/01/2024 1:50,16/01/2024,1,1,0,0.2588,0.9659,0.7818,0.6235,50,21.1,46.1,0,485,3.77,0,0,88,0,0
16/01/2024 2:00,16/01/2024,2,1,0,0.5,0.866,0.7818,0.6235,50,20,43.1,0,400,3.61,0,0,88,0,0
16/01/2024 2:10,16/01/2024,2,1,0,0.5,0.866,0.7818,0.6235,353,20,57.3,0,400,3.64,0,0,88,0,0
16/01/2024 2:20,16/01/2024,2,1,0,0.5,0.866,0.7818,0.6235,50,22.8,58.6,0,400,3.75,0,0,100,0,0
16/01/2024 2:30,16/01/2024,2,1,0,0.5,0.866,0.7818,0.6235,136,21.9,56.8,0,431,3.72,0,0,88,0,0
16/01/2024 2:40,16/01/2024,2,1,0,0.5,0.866,0.7818,0.6235,395,22.2,52.2,0,400,3.69,0,0,100,0,0
16/01/2024 2:50,16/01/2024,2,1,0,0.5,0.866,0.7818,0.6235,61,22.9,57.3,0,462,3.59,0,0,100,0,0
16/01/2024 3:00,16/01/2024,3,1,0,0.7071,0.7071,0.7818,0.6235,50,22.9,55.5,0,467,3.66,0,0,100,0,0
16/01/2024 3:10,16/01/2024,3,1,0,0.7071,0.7071,0.7818,0.6235,516,24.4,62.9,0,432,3.71,0,0,100,0,0
16/01/2024 3:20,16/01/2024,3,1,0,0.7071,0.7071,0.7818,0.6235,50,22.8,57.8,0,418,3.72,0,0,100,0,0
16/01/2024 3:30,16/01/2024,3,1,0,0.7071,0.7071,0.7818,0.6235,350,22.5,55.5,0,463,3.7,0,0,100,0,0
16/01/2024 3:40,16/01/2024,3,1,0,0.7071,0.7071,0.7818,0.6235,50,19.9,63.9,0,400,3.67,0,0,70,0,0
16/01/2024 3:50,16/01/2024,3,1,0,0.7071,0.7071,0.7818,0.6235,50,22.7,61.3,0,400,3.68,0,0,100,0,0
16/01/2024 4:00,16/01/2024,4,1,0,0.866,0.5,0.7818,0.6235,112,21.9,52.2,1,509,3.66,0,0,88,0,0
16/01/2024 4:10,16/01/2024,4,1,0,0.866,0.5,0.7818,0.6235,50,22,57.9,0,551,3.64,0,0,100,0,0
16/01/2024 4:20,16/01/2024,4,1,0,0.866,0.5,0.7818,0.6235,325,22.6,62.3,0,426,3.64,0,0,100,0,0
16/01/2024 4:30,16/01/2024,4,1,0,0.866,0.5,0.7818,0.6235,357,23.4,51.2,0,432,3.69,0,0,100,0,0
16/01/2024 4:40,16/01/2024,4,1,0,0.866,0.5,0.7818,0.6235,413,23.6,52.7,0,497,3.68,0,0,100,0,0
16/01/2024 4:50,16/01/2024,4,1,0,0.866,0.5,0.7818,0.6235,281,22.9,59.2,0,400,3.66,0,0,100,0,0
16/01/2024 5:00,16/01/2024,5,1,0,0.9659,0.2588,0.7818,0.6235,50,22,65.7,0,530,3.64,0,0,92,0,0
16/01/2024 5:10,16/01/2024,5,1,0,0.9659,0.2588,0.7818,0.6235,171,22.2,68.6,1,429,3.67,0,0,92,0,0
16/01/2024 5:20,16/01/2024,5,1,0,0.9659,0.2588,0.7818,0.6235,50,23.6,61.4,0,496,3.67,0,0,100,0,0
16/01/2024 5:30,16/01/2024,5,1,0,0.9659,0.2588,0.7818,0.6235,288,24.8,66.6,0,480,3.73,0,0,92,0,0
16/01/2024 5:40,16/01/2024,5,1,0,0.9659,0.2588,0.7818,0.6235,175,22.4,55.8,0,400,3.7,0,0,100,0,0
16/01/2024 5:50,16/01/2024,5,1,0,0.9659,0.2588,0.7818,0.6235,50,22.5,78,0,400,3.62,0,0,80,0,0
16/01/2024 6:00,16/01/2024,6,1,0,1,0,0.7818,0.6235,1582,23.2,67.8,0,400,3.74,0,0,92,0,0
16/01/2024 6:10,16/01/2024,6,1,0,1,0,0.7818,0.6235,1732,26.4,54.7,0,403,3.76,0,0,100,0,0
16/01/2024 6:20,16/01/2024,6,1,0,1,0,0.7818,0.6235,1997,22.8,75,1,598,3.64,0,0,80,0,1
16/01/2024 6:30,16/01/2024,6,1,0,1,0,0.7818,0.6235,1890,23,63.9,0,453,3.66,0,0,100,0,0
16/01/2024 6:40,16/01/2024,6,1,0,1,0,0.7818,0.6235,1681,23,61.3,0,400,3.77,0,0,100,0,0
16/01/2024 6:50,16/01/2024,6,1,0,1,0,0.7818,0.6235,1383,25.9,62,0,429,3.6,0,0,100,0,0
16/01/2024 7:00,16/01/2024,7,1,0,0.9659,-0.2588,0.7818,0.6235,2118,24.8,64.4,0,400,4.07,0,0,100,0,0
16/01/2024 7:10,16/01/2024,7,1,0,0.9659,-0.2588,0.7818,0.6235,2289,25.7,65.3,0,400,4.08,0,0,92,0,0
16/01/2024 7:20,16/01/2024,7,1,0,0.9659,-0.2588,0.7818,0.6235,2172,22.6,65.3,0,451,4.13,0,0,92,0,0
16/01/2024 7:30,16/01/2024,7,1,0,0.9659,-0.2588,0.7818,0.6235,2101,25.1,80.9,1,546,4.02,1,0,80,0,1
16/01/2024 7:40,16/01/2024,7,1,0,0.9659,-0.2588,0.7818,0.6235,2320,24.4,66.5,0,413,4,0,0,92,0,0
16/01/2024 7:50,16/01/2024,7,1,0,0.9659,-0.2588,0.7818,0.6235,2280,23.5,61.7,0,400,3.98,0,0,100,0,0
16/01/2024 8:00,16/01/2024,8,1,0,0.866,-0.5,0.7818,0.6235,2271,25.7,52.3,0,463,4.43,0,0,100,0,0
16/01/2024 8:10,16/01/2024,8,1,0,0.866,-0.5,0.7818,0.6235,2408,25.8,74.2,1,626,4.55,1,0,80,0,1
16/01/2024 8:20,16/01/2024,8,1,0,0.866,-0.5,0.7818,0.6235,2563,26.8,79.3,1,598,4.41,1,0,80,0,1
16/01/2024 8:30,16/01/2024,8,1,0,0.866,-0.5,0.7818,0.6235,2518,25.7,70.6,0,463,4.46,0,0,80,0,0
